year,provid,province,provchn,prov_governor,prov_secretary,citychn,pref_code,UPref_code,cityid,citychn2,cityname,position,leadername,leadereng,missingtype,link,starty,startm,endy,endm,promotion,promotion_weak,promotion_inprov,newposition,newplace,newtype,birthyear,birthmonth,age,year_joinccp,partyyear,jiguan,ethnic,minority,gender,male,edu_doc,edu_mba,edu_visit,edu_visitdetail,edu_recent,edu_recentcode,edu_recentdetail,edu_high,edu_highcode,edu_highdetail,edu_first,edu_firstcode,edu_firstdetail,zhongqingban,zhongqingban_detail,mishu,mishu_detail,expsec_provcore,expsec_provlowcore,expsec_provnocore,expsec_citycore,expsec_citylowcore,expsec_citynocore,expsec_detail,cenwork,exp_cenwork,strictcenwork,provwork,exp_provwork,strictprovwork,cyl_cityabove,expcyl_cityabove,cyl_city,cyl_prov,cyl_cen,gov_birthtown,gov_birthtown_record,gov_birthcity,gov_birthcity_record,gov_birthprov,gov_birthprov_record,gov_school,gov_school_record,gov_work1,gov_work1_record,gov_strictwork1,gov_work2,gov_work2_record,gov_strictwork2,sec_birthtown,sec_birthtown_record,sec_birthcity,sec_birthcity_record,sec_birthprov,sec_birthprov_record,sec_school,sec_school_record,sec_work1,sec_work1_record,sec_strictwork1,sec_work2,sec_work2_record,sec_strictwork2,tenure,stricttenure,LastWork,LastWorkLoc,CentDtl,CentParty,CentGovern,CentPeri,MiCentDtl,MiCentParty,MiCentGovern,MiCentPeri,MiProvDtl,MiProvPartyCore,MiProvPartyPeri1,MiProvPartyPeri2,MiProvGovernCore,MiProvGovernPeri,MiProvPeri,MiPrefDtl,MiPrefPartyCore,MiPrefPartyPeri1,MiPrefPartyPeri2,MiPrefGovernCore,MiPrefGovernPeri,MiPrefPeri,SOEDtl,SOECM,SOECNoM,SOEProv,SOEPref,Cent1stDtl,Center,TProv1stDtl,ThisProv,TPref1stDtl,Local,OPrefTProv1stDtl,OtherPrefThisProv,OProv1stDtl,OtherProv,edu_years,school_names,major_names
1997.0,650000,Xinjiang,新疆维吾尔自治区,阿不来提·阿不都热西提,王乐泉,伊犁哈萨克自治州,654000,654000.0,654000,伊犁哈萨克自治州,Yili,0,别克木哈买提·木沙,Bie Ke Mu Ha Mai Ti · Mu Sha ,0,,,,,,1.0,0.0,1.0,1998年1月任疆维吾尔自治区政协副主席,新疆维吾尔自治区,自治区政协副主席,1939,12,58.0,1971,26.0,新疆特克斯县,哈萨克族,1.0,男,1.0,0.0,0.0,0.0,,本科,3.0,1960年8月进入北京师范大学化学系化学专业学习。,本科,3.0,1960年8月进入北京师范大学化学系化学专业学习。,本科,3.0,1960年8月进入北京师范大学化学系化学专业学习，1956年8月参加工作,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1987年6月任疆维吾尔自治区化工局党组副书记、局长,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,新疆维吾尔自治区伊犁哈萨克自治州特克斯县#新疆维吾尔自治区伊犁哈萨克自治州伊宁市#阿不来提·阿不都热西提,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,5,5,1987.6，任新疆维吾尔自治区化工局党组副书记、局长,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1983年9月任疆维吾尔自治区化学工业总公司总经理,0.0,0.0,1.0,0.0,0,0.0,1978.12，任疆维吾尔自治区化工局副局长,0.0,1967.2，到伊犁哈萨克自治州工交局工作,0.0,0,0.0,0,0.0,1960——1956,进入北京师范大学,化学系化学专业
1998.0,650000,Xinjiang,新疆维吾尔自治区,阿不来提·阿不都热西提,王乐泉,伊犁哈萨克自治州,654000,654000.0,654000,伊犁哈萨克自治州,Yili,0,阿勒布斯拜·拉合木,A Le Bu Si Bai · La He Mu ,0,,,,,,0.0,,,1998年3月任伊犁哈萨克自治州党委副书记、州长。,新疆维吾尔自治区伊犁哈萨克自治州,州长,1948,6,50.0,1972,26.0,新疆维吾尔自治区地区伊犁哈萨克自治州塔城地区,哈萨克族,1.0,男,1.0,0.0,0.0,0.0,,大专,2.0,大专文化程度,大专,2.0,大专文化程度,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1997年1月任自治区化工厅党委副书记、厅长。,1.0,1.0,1975年8月任塔城地区团委副书记。,1.0,0.0,0.0,0.0,,1.0,新疆维吾尔自治区地区伊犁哈萨克自治州塔城地区#新疆维吾尔自治区伊犁哈萨克自治州伊宁县#阿不来提阿不都热西提,1.0,新疆维吾尔自治区地区伊犁哈萨克自治州塔城地区#新疆维吾尔自治区伊犁哈萨克自治州伊宁县#阿不来提阿不都热西提,0.0,,0.0,,0.0,1.0,1997年1月任自治区化工厅党委副书记、厅长。#1994—2003年　新疆维吾尔自治区党委副书记、自治区人民政府主席;#阿不来提阿不都热西提,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,1997年1月任自治区化工厅党委副书记、厅长,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1997年1月任自治区化工厅党委副书记、厅长,0.0,0,0.0,1973年6月任托里县团委书记,1.0,0,0.0,missing,missing,missing
1999.0,650000,Xinjiang,新疆维吾尔自治区,阿不来提·阿不都热西提,王乐泉,伊犁哈萨克自治州,654000,654000.0,654000,伊犁哈萨克自治州,Yili,0,阿勒布斯拜·拉合木,A Le Bu Si Bai · La He Mu ,0,,,,,,0.0,,,1998年3月任伊犁哈萨克自治州党委副书记、州长。,新疆维吾尔自治区伊犁哈萨克自治州,州长,1948,6,51.0,1972,27.0,新疆维吾尔自治区地区伊犁哈萨克自治州塔城地区,哈萨克族,1.0,男,1.0,0.0,0.0,0.0,,大专,2.0,大专文化程度,大专,2.0,大专文化程度,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1997年1月任自治区化工厅党委副书记、厅长。,1.0,1.0,1975年8月任塔城地区团委副书记。,1.0,0.0,0.0,0.0,,1.0,新疆维吾尔自治区地区伊犁哈萨克自治州塔城地区#新疆维吾尔自治区伊犁哈萨克自治州伊宁县#阿不来提阿不都热西提,1.0,新疆维吾尔自治区地区伊犁哈萨克自治州塔城地区#新疆维吾尔自治区伊犁哈萨克自治州伊宁县#阿不来提阿不都热西提,0.0,,0.0,,0.0,1.0,1997年1月任自治区化工厅党委副书记、厅长。#1994—2003年　新疆维吾尔自治区党委副书记、自治区人民政府主席;#阿不来提阿不都热西提,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,1997年1月任自治区化工厅党委副书记、厅长,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1997年1月任自治区化工厅党委副书记、厅长,0.0,0,0.0,1973年6月任托里县团委书记,1.0,0,0.0,missing,missing,missing
2000.0,650000,Xinjiang,新疆维吾尔自治区,阿不来提·阿不都热西提,王乐泉,伊犁哈萨克自治州,654000,654000.0,654000,伊犁哈萨克自治州,Yili,0,阿勒布斯拜·拉合木,A Le Bu Si Bai · La He Mu ,0,,,,,,0.0,,,1998年3月任伊犁哈萨克自治州党委副书记、州长。,新疆维吾尔自治区伊犁哈萨克自治州,州长,1948,6,52.0,1972,28.0,新疆维吾尔自治区地区伊犁哈萨克自治州塔城地区,哈萨克族,1.0,男,1.0,0.0,0.0,0.0,,大专,2.0,大专文化程度,大专,2.0,大专文化程度,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1997年1月任自治区化工厅党委副书记、厅长。,1.0,1.0,1975年8月任塔城地区团委副书记。,1.0,0.0,0.0,0.0,,1.0,新疆维吾尔自治区地区伊犁哈萨克自治州塔城地区#新疆维吾尔自治区伊犁哈萨克自治州伊宁县#阿不来提阿不都热西提,1.0,新疆维吾尔自治区地区伊犁哈萨克自治州塔城地区#新疆维吾尔自治区伊犁哈萨克自治州伊宁县#阿不来提阿不都热西提,0.0,,0.0,,0.0,1.0,1997年1月任自治区化工厅党委副书记、厅长。#1994—2003年　新疆维吾尔自治区党委副书记、自治区人民政府主席;#阿不来提阿不都热西提,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3,3,1997年1月任自治区化工厅党委副书记、厅长,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1997年1月任自治区化工厅党委副书记、厅长,0.0,0,0.0,1973年6月任托里县团委书记,1.0,0,0.0,missing,missing,missing
2001.0,650000,Xinjiang,新疆维吾尔自治区,阿不来提·阿不都热西提,王乐泉,伊犁哈萨克自治州,654000,654000.0,654000,伊犁哈萨克自治州,Yili,0,阿勒布斯拜·拉合木,A Le Bu Si Bai · La He Mu ,0,,,,,,1.0,0.0,1.0,2001年6月任自治区党委委员，新疆生产建设兵团党委常委、副司令员。,新疆维吾尔自治区,自治区党委、新疆生产建设兵团,1948,6,53.0,1972,29.0,新疆维吾尔自治区地区伊犁哈萨克自治州塔城地区,哈萨克族,1.0,男,1.0,0.0,0.0,0.0,,大专,2.0,大专文化程度,大专,2.0,大专文化程度,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1997年1月任自治区化工厅党委副书记、厅长。,1.0,1.0,1975年8月任塔城地区团委副书记。,1.0,0.0,0.0,0.0,,1.0,新疆维吾尔自治区地区伊犁哈萨克自治州塔城地区#新疆维吾尔自治区伊犁哈萨克自治州伊宁县#阿不来提阿不都热西提,1.0,新疆维吾尔自治区地区伊犁哈萨克自治州塔城地区#新疆维吾尔自治区伊犁哈萨克自治州伊宁县#阿不来提阿不都热西提,0.0,,0.0,,0.0,1.0,1997年1月任自治区化工厅党委副书记、厅长。#1994—2003年　新疆维吾尔自治区党委副书记、自治区人民政府主席;#阿不来提阿不都热西提,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,4,4,1997年1月任自治区化工厅党委副书记、厅长,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1997年1月任自治区化工厅党委副书记、厅长,0.0,0,0.0,1973年6月任托里县团委书记,1.0,0,0.0,missing,missing,missing
2002.0,650000,Xinjiang,新疆维吾尔自治区,阿不来提·阿不都热西提,王乐泉,伊犁哈萨克自治州,654000,654000.0,654000,伊犁哈萨克自治州,Yili,0,努尔兰·阿不都满金,Nu Er Lan · A Bu Du Man Jin ,0,,,,,,1.0,0.0,1.0,2003年01月至2006年10月，新疆维吾尔自治区政府副主席,新疆维吾尔自治区,自治区政协,1962,12,40.0,1985,17.0,新疆霍城,哈萨克族,1.0,男,1.0,0.0,0.0,0.0,,本科,3.0,1981年09月至1985年07月，新疆大学法律系法律专业学习,本科,3.0,1981年09月至1985年07月，新疆大学法律系法律专业学习,本科,3.0,1981年09月至1985年07月，新疆大学法律系法律专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,新疆维吾尔自治区伊犁哈萨克自治州霍城县#新疆维吾尔自治区伊犁哈萨克自治州伊宁市#阿不来提·阿不都热西提,1.0,新疆维吾尔自治区伊犁哈萨克自治州霍城县#新疆维吾尔自治区伊犁哈萨克自治州伊宁市#阿不来提·阿不都热西提,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,2001年07月至2002年01月，新疆维吾尔自治区伊犁州党委副书记、副州长,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1985年07月至1987年03月，新疆维吾尔自治区伊犁哈萨克自治州巩留县人民法院助理审判员、审判员、副院长兼刑事审判庭庭长、代院长,1.0,0,0.0,0,0.0,1981——1985,新疆大学,法律系法律专业
2003.0,650000,Xinjiang,新疆维吾尔自治区,司马义·铁力瓦尔地,王乐泉,伊犁哈萨克自治州,654000,654000.0,654000,伊犁哈萨克自治州,Yili,0,柯赛江·赛力禾加,Ke Sai Jiang · Sai Li He Jia ,0,,,,,,0.0,,,党委副书记、州长、党组书记,新疆维吾尔自治区伊犁哈萨克自治州,党委副书记、州长、党组书记,1950,12,53.0,1972,31.0,新疆特克斯,哈萨克族,1.0,男,1.0,0.0,0.0,0.0,,大专,2.0,1987.09-1989.07 ，伊犁州党校大专班政工专业学习,大专,2.0,1987.09-1989.07 ，伊犁州党校大专班政工专业学习,,,missing,1.0,1982.09-1983.09 ，自治区党校中青班学习,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,新疆维吾尔自治区伊犁哈萨克自治州特克斯县#新疆维吾尔自治区喀什地区喀什市#司马义·铁力瓦尔地,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,1996.12-2003.01，塔城地委副书记、行署专员,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1971.08-1976.04，特克斯县二公社公安特派员,0.0,1993.09-1996.12，塔城地委副书记,1.0,0,0.0,missing,missing,missing
2004.0,650000,Xinjiang,新疆维吾尔自治区,司马义·铁力瓦尔地,王乐泉,伊犁哈萨克自治州,654000,654000.0,654000,伊犁哈萨克自治州,Yili,0,柯赛江·赛力禾加,Ke Sai Jiang · Sai Li He Jia ,0,,,,,,0.0,,,党委副书记、州长、党组书记,新疆维吾尔自治区伊犁哈萨克自治州,党委副书记、州长、党组书记,1950,12,54.0,1972,32.0,新疆特克斯,哈萨克族,1.0,男,1.0,0.0,0.0,0.0,,大专,2.0,1987.09-1989.07 ，伊犁州党校大专班政工专业学习,大专,2.0,1987.09-1989.07 ，伊犁州党校大专班政工专业学习,,,missing,1.0,1982.09-1983.09 ，自治区党校中青班学习,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,新疆维吾尔自治区伊犁哈萨克自治州特克斯县#新疆维吾尔自治区喀什地区喀什市#司马义·铁力瓦尔地,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,1996.12-2003.01，塔城地委副书记、行署专员,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1971.08-1976.04，特克斯县二公社公安特派员,0.0,1993.09-1996.12，塔城地委副书记,1.0,0,0.0,missing,missing,missing
2005.0,650000,Xinjiang,新疆维吾尔自治区,司马义·铁力瓦尔地,王乐泉,伊犁哈萨克自治州,654000,654000.0,654000,伊犁哈萨克自治州,Yili,0,柯赛江·赛力禾加,Ke Sai Jiang · Sai Li He Jia ,0,,,,,,0.0,,,党委副书记、州长、党组书记,新疆维吾尔自治区伊犁哈萨克自治州,党委副书记、州长、党组书记,1950,12,55.0,1972,33.0,新疆特克斯,哈萨克族,1.0,男,1.0,0.0,0.0,0.0,,大专,2.0,1987.09-1989.07 ，伊犁州党校大专班政工专业学习,大专,2.0,1987.09-1989.07 ，伊犁州党校大专班政工专业学习,,,missing,1.0,1982.09-1983.09 ，自治区党校中青班学习,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,新疆维吾尔自治区伊犁哈萨克自治州特克斯县#新疆维吾尔自治区喀什地区喀什市#司马义·铁力瓦尔地,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3,3,1996.12-2003.01，塔城地委副书记、行署专员,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1971.08-1976.04，特克斯县二公社公安特派员,0.0,1993.09-1996.12，塔城地委副书记,1.0,0,0.0,missing,missing,missing
2006.0,650000,Xinjiang,新疆维吾尔自治区,司马义·铁力瓦尔地,王乐泉,伊犁哈萨克自治州,654000,654000.0,654000,伊犁哈萨克自治州,Yili,0,柯赛江·赛力禾加,Ke Sai Jiang · Sai Li He Jia ,0,,,,,,0.0,,,党委副书记、州长、党组书记,新疆维吾尔自治区伊犁哈萨克自治州,党委副书记、州长、党组书记,1950,12,56.0,1972,34.0,新疆特克斯,哈萨克族,1.0,男,1.0,0.0,0.0,0.0,,大专,2.0,1987.09-1989.07 ，伊犁州党校大专班政工专业学习,大专,2.0,1987.09-1989.07 ，伊犁州党校大专班政工专业学习,,,missing,1.0,1982.09-1983.09 ，自治区党校中青班学习,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,新疆维吾尔自治区伊犁哈萨克自治州特克斯县#新疆维吾尔自治区喀什地区喀什市#司马义·铁力瓦尔地,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,4,4,1996.12-2003.01，塔城地委副书记、行署专员,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1971.08-1976.04，特克斯县二公社公安特派员,0.0,1993.09-1996.12，塔城地委副书记,1.0,0,0.0,missing,missing,missing
