year,provid,province,provchn,prov_governor,prov_secretary,citychn,pref_code,UPref_code,cityid,citychn2,cityname,position,leadername,leadereng,missingtype,link,starty,startm,endy,endm,promotion,promotion_weak,promotion_inprov,newposition,newplace,newtype,birthyear,birthmonth,age,year_joinccp,partyyear,jiguan,ethnic,minority,gender,male,edu_doc,edu_mba,edu_visit,edu_visitdetail,edu_recent,edu_recentcode,edu_recentdetail,edu_high,edu_highcode,edu_highdetail,edu_first,edu_firstcode,edu_firstdetail,zhongqingban,zhongqingban_detail,mishu,mishu_detail,expsec_provcore,expsec_provlowcore,expsec_provnocore,expsec_citycore,expsec_citylowcore,expsec_citynocore,expsec_detail,cenwork,exp_cenwork,strictcenwork,provwork,exp_provwork,strictprovwork,cyl_cityabove,expcyl_cityabove,cyl_city,cyl_prov,cyl_cen,gov_birthtown,gov_birthtown_record,gov_birthcity,gov_birthcity_record,gov_birthprov,gov_birthprov_record,gov_school,gov_school_record,gov_work1,gov_work1_record,gov_strictwork1,gov_work2,gov_work2_record,gov_strictwork2,sec_birthtown,sec_birthtown_record,sec_birthcity,sec_birthcity_record,sec_birthprov,sec_birthprov_record,sec_school,sec_school_record,sec_work1,sec_work1_record,sec_strictwork1,sec_work2,sec_work2_record,sec_strictwork2,tenure,stricttenure,LastWork,LastWorkLoc,CentDtl,CentParty,CentGovern,CentPeri,MiCentDtl,MiCentParty,MiCentGovern,MiCentPeri,MiProvDtl,MiProvPartyCore,MiProvPartyPeri1,MiProvPartyPeri2,MiProvGovernCore,MiProvGovernPeri,MiProvPeri,MiPrefDtl,MiPrefPartyCore,MiPrefPartyPeri1,MiPrefPartyPeri2,MiPrefGovernCore,MiPrefGovernPeri,MiPrefPeri,SOEDtl,SOECM,SOECNoM,SOEProv,SOEPref,Cent1stDtl,Center,TProv1stDtl,ThisProv,TPref1stDtl,Local,OPrefTProv1stDtl,OtherPrefThisProv,OProv1stDtl,OtherProv,edu_years,school_names,major_names
1997.0,430000,Hunan,湖南省,杨正午,王茂林,长沙市,430100,430100.0,430100,长沙市,Changsha,1,秦光荣,Qin Guang Rong ,0,,,,,,0.0,,,1998.02——1999.01，湖南省委常委；,湖南省,省常委,1950,99,47.0,1972,25.0,湖南永州,汉族,0.0,男,1.0,0.0,0.0,0.0,,大专,2.0,1973.09-1975.08 湖南衡阳师范专科学校中文系学习,硕士,4.0,1993.03-1995.12在中南工业大学管理科学与工程专业在职研究生课程进修班学习，获工学硕士学位,大专,2.0,1973.09-1975.08 湖南衡阳师范专科学校中文系学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1984.12-1987.02 共青团湖南省委副书记、党组副书记,0.0,1.0,0.0,0.0,,0.0,,1.0,湖南省永州市#湖南省湘西土家族苗族自治州龙山县#杨正午,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,5,3,1993.06——1994.12，湖南省长沙市委书记；,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,1976.11——1983.06，湖南省零陵地委宣传部干事；,1.0,0,0.0,1973——1975,湖南衡阳师范专科学校,中文系
1998.0,430000,Hunan,湖南省,杨正午,王茂林,长沙市,430100,430100.0,430100,长沙市,Changsha,1,阳宝华,Yang Bao Hua ,0,,,,,,0.0,,,1998年02月——1999年10月，长沙市委书记。,湖南省长沙市,市委书记,1947,9,51.0,1972,26.0,衡阳市衡山县店门镇双峰村,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,硕士,硕士,4.0,硕士,高中,1.0,1966年09月——1968年07月，就读于衡阳市衡东一中高67班,1.0,1983年09月——1985年08月，中央党校第一期中青班学习,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,湖南省衡阳市衡山县#湖南省湘西土家族苗族自治州龙山县#杨正午,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,1995年04月——1998年01月，岳阳市委书记。,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,"1968年12月——1978年10月，衡阳市制药厂工人、革委会副主任、党总支副书记；
1978年11月——1982年10月，衡阳市第三化工厂厂长、党总支副书记。",0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,1982年11月——1983年08月，衡阳市化工局局长、党委书记。,1.0,0,0.0,1966——1968,missing,missing
1999.0,430000,Hunan,湖南省,储波,杨正午,长沙市,430100,430100.0,430100,长沙市,Changsha,1,阳宝华,Yang Bao Hua ,0,,,,,,0.0,,,1999年11月——2002年12月，湖南省政府党组成员、省长助理,湖南省,省长助理,1947,9,52.0,1972,27.0,衡阳市衡山县店门镇双峰村,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,硕士,硕士,4.0,硕士,高中,1.0,1966年09月——1968年07月，就读于衡阳市衡东一中高67班,1.0,1983年09月——1985年08月，中央党校第一期中青班学习,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,湖南省衡阳市衡山县#湖南省湘西土家族苗族自治州龙山县#杨正午,0.0,,0.0,,0.0,0.0,,0.0,2,2,1995年04月——1998年01月，岳阳市委书记。,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,"1968年12月——1978年10月，衡阳市制药厂工人、革委会副主任、党总支副书记；
1978年11月——1982年10月，衡阳市第三化工厂厂长、党总支副书记。",0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,1982年11月——1983年08月，衡阳市化工局局长、党委书记。,1.0,0,0.0,1966——1968,missing,missing
2000.0,430000,Hunan,湖南省,储波,杨正午,长沙市,430100,430100.0,430100,长沙市,Changsha,1,张云川,Zhang Yun Chuan ,0,,,,,,0.0,,,1999.10——2001.08 湖南省委副书记、长沙市委书记,湖南省、湖南省长沙市,省委副书记、市委书记,1946,10,54.0,1973,27.0,浙江东阳,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,1964.08——1969.07 哈尔滨军事工程学院舰艇内燃机专业学习,本科,3.0,1964.08——1969.07 哈尔滨军事工程学院舰艇内燃机专业学习,本科,3.0,1964.08——1969.07 哈尔滨军事工程学院舰艇内燃机专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1998.02——1999.08 新疆维吾尔自治区党委副书记、自治区政府副主席,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,1998.02——1999.08新疆维吾尔自治区党委副书记、自治区政府副主席,5.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1991.03——1993.02江西省省长助理、省政府党组成员兼省经委党组书记,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1970.08——1983.01六机部6214厂技术员、副科长、科长;1983.01——1985.01六机部6214厂生产指挥长,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1985.01——1986.11江西省九江市委常委、副市长,1.0,1964——1969,哈尔滨军事工程学院,舰艇内燃机专业
2001.0,430000,Hunan,湖南省,储波,杨正午,长沙市,430100,430100.0,430100,长沙市,Changsha,1,张云川,Zhang Yun Chuan ,0,,,,,,1.0,0.0,1.0,2001.08——2002.02 湖南省委副书记、代省长,湖南省,省委副书记、省长,1946,10,55.0,1973,28.0,浙江东阳,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,1964.08——1969.07 哈尔滨军事工程学院舰艇内燃机专业学习,本科,3.0,1964.08——1969.07 哈尔滨军事工程学院舰艇内燃机专业学习,本科,3.0,1964.08——1969.07 哈尔滨军事工程学院舰艇内燃机专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1998.02——1999.08 新疆维吾尔自治区党委副书记、自治区政府副主席,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,1998.02——1999.08新疆维吾尔自治区党委副书记、自治区政府副主席,5.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1991.03——1993.02江西省省长助理、省政府党组成员兼省经委党组书记,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1970.08——1983.01六机部6214厂技术员、副科长、科长;1983.01——1985.01六机部6214厂生产指挥长,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1985.01——1986.11江西省九江市委常委、副市长,1.0,1964——1969,哈尔滨军事工程学院,舰艇内燃机专业
2002.0,430000,Hunan,湖南省,张云川,杨正午,长沙市,430100,430100.0,430100,长沙市,Changsha,1,梅克保,Mei Ke Bao ,0,,,,,,0.0,,,2001.11——2006.11，湖南省委常委、长沙市委书记,湖南省、湖南省长沙市,省委常委、市委书记,1957,3,45.0,1979,23.0,湖南汉寿,汉族,0.0,男,1.0,1.0,0.0,0.0,,硕士,4.0,1995年在中南大学研究生部工商管理系管理工程专业硕士研究生毕业,博士,5.0,2003年获中南大学商学院工学博士学位,专科,2.0,1977.02——1979.02，湖南农学院常德分院（现湖南文理学院）农学专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1987.02——1992.07，共青团湖南省委副书记,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,湖南省常德市汉寿县#湖南省湘西土家族苗族自治州龙山县#杨正午,0.0,,0.0,,0.0,0.0,,0.0,1,1,1999.02——2001.08，湖南省衡阳市委书记,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1982.01——1985.12，湖南省常德地区农业区划领导小组办公室副主任、主任,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1987.02——1992.07，共青团湖南省委副书记,0.0,1992.07——1994.09，湖南省长沙市委常委、浏阳县（市）委书记,0.0,1982.01——1985.12，湖南省常德地区农业区划领导小组办公室副主任、主任,1.0,0,0.0,1977——1979,missing,missing
2003.0,430000,Hunan,湖南省,周伯华,杨正午,长沙市,430100,430100.0,430100,长沙市,Changsha,1,梅克保,Mei Ke Bao ,0,,,,,,0.0,,,2001.11——2006.11，湖南省委常委、长沙市委书记,湖南省、湖南省长沙市,省委常委、市委书记,1957,3,46.0,1979,24.0,湖南汉寿,汉族,0.0,男,1.0,1.0,0.0,0.0,,硕士,4.0,1995年在中南大学研究生部工商管理系管理工程专业硕士研究生毕业,博士,5.0,2003年获中南大学商学院工学博士学位,专科,2.0,1977.02——1979.02，湖南农学院常德分院（现湖南文理学院）农学专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1987.02——1992.07，共青团湖南省委副书记,0.0,1.0,0.0,0.0,,0.0,,1.0,湖南省常德市汉寿县#湖南省湘潭市#周伯华,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,湖南省常德市汉寿县#湖南省湘西土家族苗族自治州龙山县#杨正午,0.0,,0.0,,0.0,0.0,,0.0,2,2,1999.02——2001.08，湖南省衡阳市委书记,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1982.01——1985.12，湖南省常德地区农业区划领导小组办公室副主任、主任,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1987.02——1992.07，共青团湖南省委副书记,0.0,1992.07——1994.09，湖南省长沙市委常委、浏阳县（市）委书记,0.0,1982.01——1985.12，湖南省常德地区农业区划领导小组办公室副主任、主任,1.0,0,0.0,1977——1979,missing,missing
2004.0,430000,Hunan,湖南省,周伯华,杨正午,长沙市,430100,430100.0,430100,长沙市,Changsha,1,梅克保,Mei Ke Bao ,0,,,,,,0.0,,,2001.11——2006.11，湖南省委常委、长沙市委书记,湖南省、湖南省长沙市,省委常委、市委书记,1957,3,47.0,1979,25.0,湖南汉寿,汉族,0.0,男,1.0,1.0,0.0,0.0,,硕士,4.0,1995年在中南大学研究生部工商管理系管理工程专业硕士研究生毕业,博士,5.0,2003年获中南大学商学院工学博士学位,专科,2.0,1977.02——1979.02，湖南农学院常德分院（现湖南文理学院）农学专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1987.02——1992.07，共青团湖南省委副书记,0.0,1.0,0.0,0.0,,0.0,,1.0,湖南省常德市汉寿县#湖南省湘潭市#周伯华,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,湖南省常德市汉寿县#湖南省湘西土家族苗族自治州龙山县#杨正午,0.0,,0.0,,0.0,0.0,,0.0,3,3,1999.02——2001.08，湖南省衡阳市委书记,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1982.01——1985.12，湖南省常德地区农业区划领导小组办公室副主任、主任,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1987.02——1992.07，共青团湖南省委副书记,0.0,1992.07——1994.09，湖南省长沙市委常委、浏阳县（市）委书记,0.0,1982.01——1985.12，湖南省常德地区农业区划领导小组办公室副主任、主任,1.0,0,0.0,1977——1979,missing,missing
2005.0,430000,Hunan,湖南省,周伯华,杨正午,长沙市,430100,430100.0,430100,长沙市,Changsha,1,梅克保,Mei Ke Bao ,0,,,,,,0.0,,,2001.11——2006.11，湖南省委常委、长沙市委书记,湖南省、湖南省长沙市,省委常委、市委书记,1957,3,48.0,1979,26.0,湖南汉寿,汉族,0.0,男,1.0,1.0,0.0,0.0,,硕士,4.0,1995年在中南大学研究生部工商管理系管理工程专业硕士研究生毕业,博士,5.0,2003年获中南大学商学院工学博士学位,专科,2.0,1977.02——1979.02，湖南农学院常德分院（现湖南文理学院）农学专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1987.02——1992.07，共青团湖南省委副书记,0.0,1.0,0.0,0.0,,0.0,,1.0,湖南省常德市汉寿县#湖南省湘潭市#周伯华,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,湖南省常德市汉寿县#湖南省湘西土家族苗族自治州龙山县#杨正午,0.0,,0.0,,0.0,0.0,,0.0,4,4,1999.02——2001.08，湖南省衡阳市委书记,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1982.01——1985.12，湖南省常德地区农业区划领导小组办公室副主任、主任,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1987.02——1992.07，共青团湖南省委副书记,0.0,1992.07——1994.09，湖南省长沙市委常委、浏阳县（市）委书记,0.0,1982.01——1985.12，湖南省常德地区农业区划领导小组办公室副主任、主任,1.0,0,0.0,1977——1979,missing,missing
2006.0,430000,Hunan,湖南省,周伯华,张春贤,长沙市,430100,430100.0,430100,长沙市,Changsha,1,梅克保,Mei Ke Bao ,0,,,,,,0.0,,,2006.11——2013.01，湖南省委副书记；,湖南省,省委副书记,1957,3,49.0,1979,27.0,湖南汉寿,汉族,0.0,男,1.0,1.0,0.0,0.0,,硕士,4.0,1995年在中南大学研究生部工商管理系管理工程专业硕士研究生毕业,博士,5.0,2003年获中南大学商学院工学博士学位,专科,2.0,1977.02——1979.02，湖南农学院常德分院（现湖南文理学院）农学专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1987.02——1992.07，共青团湖南省委副书记,0.0,1.0,0.0,0.0,,0.0,,1.0,湖南省常德市汉寿县#湖南省湘潭市#周伯华,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,5,5,1999.02——2001.08，湖南省衡阳市委书记,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1982.01——1985.12，湖南省常德地区农业区划领导小组办公室副主任、主任,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1987.02——1992.07，共青团湖南省委副书记,0.0,1992.07——1994.09，湖南省长沙市委常委、浏阳县（市）委书记,0.0,1982.01——1985.12，湖南省常德地区农业区划领导小组办公室副主任、主任,1.0,0,0.0,1977——1979,missing,missing
