year,provid,province,provchn,prov_governor,prov_secretary,citychn,pref_code,UPref_code,cityid,citychn2,cityname,position,leadername,leadereng,missingtype,link,starty,startm,endy,endm,promotion,promotion_weak,promotion_inprov,newposition,newplace,newtype,birthyear,birthmonth,age,year_joinccp,partyyear,jiguan,ethnic,minority,gender,male,edu_doc,edu_mba,edu_visit,edu_visitdetail,edu_recent,edu_recentcode,edu_recentdetail,edu_high,edu_highcode,edu_highdetail,edu_first,edu_firstcode,edu_firstdetail,zhongqingban,zhongqingban_detail,mishu,mishu_detail,expsec_provcore,expsec_provlowcore,expsec_provnocore,expsec_citycore,expsec_citylowcore,expsec_citynocore,expsec_detail,cenwork,exp_cenwork,strictcenwork,provwork,exp_provwork,strictprovwork,cyl_cityabove,expcyl_cityabove,cyl_city,cyl_prov,cyl_cen,gov_birthtown,gov_birthtown_record,gov_birthcity,gov_birthcity_record,gov_birthprov,gov_birthprov_record,gov_school,gov_school_record,gov_work1,gov_work1_record,gov_strictwork1,gov_work2,gov_work2_record,gov_strictwork2,sec_birthtown,sec_birthtown_record,sec_birthcity,sec_birthcity_record,sec_birthprov,sec_birthprov_record,sec_school,sec_school_record,sec_work1,sec_work1_record,sec_strictwork1,sec_work2,sec_work2_record,sec_strictwork2,tenure,stricttenure,LastWork,LastWorkLoc,CentDtl,CentParty,CentGovern,CentPeri,MiCentDtl,MiCentParty,MiCentGovern,MiCentPeri,MiProvDtl,MiProvPartyCore,MiProvPartyPeri1,MiProvPartyPeri2,MiProvGovernCore,MiProvGovernPeri,MiProvPeri,MiPrefDtl,MiPrefPartyCore,MiPrefPartyPeri1,MiPrefPartyPeri2,MiPrefGovernCore,MiPrefGovernPeri,MiPrefPeri,SOEDtl,SOECM,SOECNoM,SOEProv,SOEPref,Cent1stDtl,Center,TProv1stDtl,ThisProv,TPref1stDtl,Local,OPrefTProv1stDtl,OtherPrefThisProv,OProv1stDtl,OtherProv,edu_years,school_names,major_names
1990.0,130000,Hebei,河北省,程维高,邢崇智,石家庄市,130100,130100.0,130100,石家庄市,Shijiazhuang,0,罗植龄,Luo Zhi Ling ,0,,,,,,1.0,0.0,0.0,1990.07--1993.05， 国家物价局局长,中央,国家局,1942,2,48.0,9999,,河北乐亭,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,1966年7月毕业于天津财经学院贸易经济专业,本科,3.0,1966年7月毕业于天津财经学院贸易经济专业,本科,3.0,1966年7月毕业于天津财经学院贸易经济专业,0.0,,0.0,,,,,,,,,0.0,,0.0,1.0,曾任河北财政厅厅长,1.0,0.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,河北省唐山市乐亭县#河北省邯郸市涉县#邢崇智,0.0,,0.0,,0.0,0.0,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,天津财经学院,贸易经济专业
1991.0,130000,Hebei,河北省,程维高,邢崇智,石家庄市,130100,130100.0,130100,石家庄市,Shijiazhuang,0,沈志峰,Shen Zhi Feng ,0,,,,,,0.0,,,1990.07 - 1998.河北省石家庄市市长,河北省石家庄市,市长,1940,99,51.0,9999,,河北蠡县沈庄,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,1965年毕业于西方工业大学飞行器系,本科,3.0,1965年毕业于西方工业大学飞行器系,本科,3.0,1965年毕业于西方工业大学飞行器系,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,0.0,市长：河北蠡县沈庄；江苏苏州,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,河北省保定市蠡县#河北省邯郸市涉县#邢崇智,0.0,,0.0,,0.0,0.0,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965,西方工业大学,飞行器系
1992.0,130000,Hebei,河北省,程维高,邢崇智,石家庄市,130100,130100.0,130100,石家庄市,Shijiazhuang,0,沈志峰,Shen Zhi Feng ,0,,,,,,0.0,,,1990.07 - 1998.河北省石家庄市市长,河北省石家庄市,市长,1940,99,52.0,9999,,河北蠡县沈庄,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,1965年毕业于西方工业大学飞行器系,本科,3.0,1966年毕业于西方工业大学飞行器系,本科,3.0,1965年毕业于西方工业大学飞行器系,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,0.0,市长：河北蠡县沈庄；江苏苏州,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,河北省保定市蠡县#河北省邯郸市涉县#邢崇智,0.0,,0.0,,0.0,0.0,,0.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965,西方工业大学,飞行器系
1993.0,130000,Hebei,河北省,叶连松,程维高,石家庄市,130100,130100.0,130100,石家庄市,Shijiazhuang,0,沈志峰,Shen Zhi Feng ,0,,,,,,0.0,,,1990.07 - 1998.河北省石家庄市市长,河北省石家庄市,市长,1940,99,53.0,9999,,河北蠡县沈庄,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,1965年毕业于西北工业大学飞行器系,本科,3.0,1965年毕业于西北工业大学飞行器系,本科,3.0,1965年毕业于西北工业大学飞行器系,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965,西北工业大学,飞行器系
1994.0,130000,Hebei,河北省,叶连松,程维高,石家庄市,130100,130100.0,130100,石家庄市,Shijiazhuang,0,沈志峰,Shen Zhi Feng ,0,,,,,,0.0,,,1990.07 - 1998.河北省石家庄市市长,河北省石家庄市,市长,1940,99,54.0,9999,,河北蠡县沈庄,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,1965年毕业于西北工业大学飞行器系,本科,3.0,1965年毕业于西北工业大学飞行器系,本科,3.0,1965年毕业于西北工业大学飞行器系,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965,西北工业大学,飞行器系
1995.0,130000,Hebei,河北省,叶连松,程维高,石家庄市,130100,130100.0,130100,石家庄市,Shijiazhuang,0,沈志峰,Shen Zhi Feng ,0,,,,,,0.0,,,1990.07 - 1998.河北省石家庄市市长,河北省石家庄市,市长,1940,99,55.0,9999,,河北蠡县沈庄,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,1965年毕业于西北工业大学飞行器系,本科,3.0,1965年毕业于西北工业大学飞行器系,本科,3.0,1965年毕业于西北工业大学飞行器系,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,5,5,1983-1990年，任中共石家庄市委副书记,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1965-1982年，先后在哈尔滨航空工业学校、国营风华机器厂、石家庄维尼纶厂工作，历任教师、技术员、设计员、工艺员、科长、车间党支部书记、厂办公室主任、副厂长、厂党委书记等职务,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1983-1990年，任中共石家庄市委副书记,0.0,0,0.0,0,0.0,1965,西北工业大学,飞行器系
1996.0,130000,Hebei,河北省,叶连松,程维高,石家庄市,130100,130100.0,130100,石家庄市,Shijiazhuang,0,沈志峰,Shen Zhi Feng ,0,,,,,,0.0,,,1990.07 - 1998.河北省石家庄市市长,河北省石家庄市,市长,1940,99,56.0,9999,,河北蠡县沈庄,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,1965年毕业于西北工业大学飞行器系,本科,3.0,1965年毕业于西北工业大学飞行器系,本科,3.0,1965年毕业于西北工业大学飞行器系,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,6,6,1983-1990年，任中共石家庄市委副书记,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1965-1982年，先后在哈尔滨航空工业学校、国营风华机器厂、石家庄维尼纶厂工作，历任教师、技术员、设计员、工艺员、科长、车间党支部书记、厂办公室主任、副厂长、厂党委书记等职务,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1983-1990年，任中共石家庄市委副书记,0.0,0,0.0,0,0.0,1965,西北工业大学,飞行器系
1997.0,130000,Hebei,河北省,叶连松,程维高,石家庄市,130100,130100.0,130100,石家庄市,Shijiazhuang,0,沈志峰,Shen Zhi Feng ,0,,,,,,0.0,,,1998年3月至2003年3月，任石家庄市人大常委会主任,河北省石家庄市,市人大,1940,99,57.0,9999,,河北蠡县沈庄,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,1965年毕业于西北工业大学飞行器系,本科,3.0,1965年毕业于西北工业大学飞行器系,本科,3.0,1965年毕业于西北工业大学飞行器系,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,7,7,1983-1990年，任中共石家庄市委副书记,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1965-1982年，先后在哈尔滨航空工业学校、国营风华机器厂、石家庄维尼纶厂工作，历任教师、技术员、设计员、工艺员、科长、车间党支部书记、厂办公室主任、副厂长、厂党委书记等职务,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1983-1990年，任中共石家庄市委副书记,0.0,0,0.0,0,0.0,1965,西北工业大学,飞行器系
1998.0,130000,Hebei,河北省,叶连松,程维高,石家庄市,130100,130100.0,130100,石家庄市,Shijiazhuang,0,张二辰,Zhang Dong Chen ,0,,,,,,0.0,,,1998. - 2000，河北省石家庄市市长,河北省石家庄市,市长,1948,99,50.0,9999,,河北省元氏县,汉族,0.0,男,1.0,0.0,0.0,0.0,,中学,1.0,,中学,1.0,,中学,1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,m,,m,,,,m,,,,m,,,,,,,m,,,,,,,m,,,,,m,,m,0.0,m,,m,,m,,missing,missing,missing
1999.0,130000,Hebei,河北省,钮茂生,叶连松,石家庄市,130100,130100.0,130100,石家庄市,Shijiazhuang,0,张二辰,Zhang Dong Chen ,0,,,,,,0.0,,,1998. - 2000，河北省石家庄市市长,河北省石家庄市,市长,1948,99,51.0,9999,,河北省元氏县,汉族,0.0,男,1.0,0.0,0.0,0.0,,中学,1.0,,中学,1.0,,中学,1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,m,,m,,,,m,,,,m,,,,,,,m,,,,,,,m,,,,,m,,m,0.0,m,,m,,m,,missing,missing,missing
