year,provid,province,provchn,prov_governor,prov_secretary,citychn,pref_code,UPref_code,cityid,citychn2,cityname,position,leadername,leadereng,missingtype,link,starty,startm,endy,endm,promotion,promotion_weak,promotion_inprov,newposition,newplace,newtype,birthyear,birthmonth,age,year_joinccp,partyyear,jiguan,ethnic,minority,gender,male,edu_doc,edu_mba,edu_visit,edu_visitdetail,edu_recent,edu_recentcode,edu_recentdetail,edu_high,edu_highcode,edu_highdetail,edu_first,edu_firstcode,edu_firstdetail,zhongqingban,zhongqingban_detail,mishu,mishu_detail,expsec_provcore,expsec_provlowcore,expsec_provnocore,expsec_citycore,expsec_citylowcore,expsec_citynocore,expsec_detail,cenwork,exp_cenwork,strictcenwork,provwork,exp_provwork,strictprovwork,cyl_cityabove,expcyl_cityabove,cyl_city,cyl_prov,cyl_cen,gov_birthtown,gov_birthtown_record,gov_birthcity,gov_birthcity_record,gov_birthprov,gov_birthprov_record,gov_school,gov_school_record,gov_work1,gov_work1_record,gov_strictwork1,gov_work2,gov_work2_record,gov_strictwork2,sec_birthtown,sec_birthtown_record,sec_birthcity,sec_birthcity_record,sec_birthprov,sec_birthprov_record,sec_school,sec_school_record,sec_work1,sec_work1_record,sec_strictwork1,sec_work2,sec_work2_record,sec_strictwork2,tenure,stricttenure,LastWork,LastWorkLoc,CentDtl,CentParty,CentGovern,CentPeri,MiCentDtl,MiCentParty,MiCentGovern,MiCentPeri,MiProvDtl,MiProvPartyCore,MiProvPartyPeri1,MiProvPartyPeri2,MiProvGovernCore,MiProvGovernPeri,MiProvPeri,MiPrefDtl,MiPrefPartyCore,MiPrefPartyPeri1,MiPrefPartyPeri2,MiPrefGovernCore,MiPrefGovernPeri,MiPrefPeri,SOEDtl,SOECM,SOECNoM,SOEProv,SOEPref,Cent1stDtl,Center,TProv1stDtl,ThisProv,TPref1stDtl,Local,OPrefTProv1stDtl,OtherPrefThisProv,OProv1stDtl,OtherProv,edu_years,school_names,major_names
2009.0,450000,Guangxi,广西壮族自治区,马飚,郭声琨,桂林市,450300,450300.0,450300,桂林市,Guilin,0,李志刚,Li Zhi Gang ,0,,,,,,0.0,,,2008.02—2013.01，广西桂林市委副书记、市长,广西省桂林市,市长,1956,10,53.0,1981,28.0,河北新城,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,1998.09—2001.07，中央党校函授学院领导干部在职研究生班经济管理专业,硕士,4.0,1998.09—2001.07，中央党校函授学院领导干部在职研究生班经济管理专业,本科,3.0,1978.02—1982.12，广西中医学院医疗系医疗专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,2004.01—2008.02，广西桂林市委副书记；,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2001.05—2003.11，广西桂林市委常委、组织部部长,0.0,0,0.0,0,0.0,1978——1982,广西中医学院,医疗系医疗专业
2010.0,450000,Guangxi,广西壮族自治区,马飚,郭声琨,桂林市,450300,450300.0,450300,桂林市,Guilin,0,李志刚,Li Zhi Gang ,0,,,,,,0.0,,,2008.02—2013.01，广西桂林市委副书记、市长,广西省桂林市,市长,1956,10,54.0,1981,29.0,河北新城,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,1998.09—2001.07，中央党校函授学院领导干部在职研究生班经济管理专业,硕士,4.0,1998.09—2001.07，中央党校函授学院领导干部在职研究生班经济管理专业,本科,3.0,1978.02—1982.12，广西中医学院医疗系医疗专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3,3,2004.01—2008.02，广西桂林市委副书记；,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2001.05—2003.12，广西桂林市委常委、组织部部长,0.0,0,0.0,0,0.0,1978——1982,广西中医学院,医疗系医疗专业
2011.0,450000,Guangxi,广西壮族自治区,马飚,郭声琨,桂林市,450300,450300.0,450300,桂林市,Guilin,0,李志刚,Li Zhi Gang ,0,,,,,,0.0,,,2008.02—2013.01，广西桂林市委副书记、市长,广西省桂林市,市长,1956,10,55.0,1981,30.0,河北新城,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,1998.09—2001.07，中央党校函授学院领导干部在职研究生班经济管理专业,硕士,4.0,1998.09—2001.07，中央党校函授学院领导干部在职研究生班经济管理专业,本科,3.0,1978.02—1982.12，广西中医学院医疗系医疗专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,4,4,2004.01—2008.02，广西桂林市委副书记；,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2001.05—2003.13，广西桂林市委常委、组织部部长,0.0,0,0.0,0,0.0,1978——1982,广西中医学院,医疗系医疗专业
2012.0,450000,Guangxi,广西壮族自治区,马飚,郭声琨,桂林市,450300,450300.0,450300,桂林市,Guilin,0,李志刚,Li Zhi Gang ,0,,,,,,1.0,0.0,1.0,2013.01—2016.05，广西来宾市委书记、市人大常委会主任,广西省来宾市,市委书记,1956,10,56.0,1981,31.0,河北新城,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,1998.09—2001.07，中央党校函授学院领导干部在职研究生班经济管理专业,硕士,4.0,1998.09—2001.07，中央党校函授学院领导干部在职研究生班经济管理专业,本科,3.0,1978.02—1982.12，广西中医学院医疗系医疗专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,5,5,2004.01—2008.02，广西桂林市委副书记；,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2001.05—2003.14，广西桂林市委常委、组织部部长,0.0,0,0.0,0,0.0,1978——1982,广西中医学院,医疗系医疗专业
2013.0,450000,Guangxi,广西壮族自治区,陈武,彭清华,桂林市,450300,450300.0,450300,桂林市,Guilin,0,黄俊华,Huang Jun Hua ,0,,,,,,0.0,,,2014—2018年 广西梧州市委书记、市人大常委会主任,广西省梧州市,市委书记,1963,8,50.0,1992,21.0,广西德保,壮族,1.0,男,1.0,1.0,0.0,0.0,,博士,5.0,2000—2008年武汉大学遥感信息工程学院摄影测量与遥感专业在职研究生学习，获工学博士学位,博士,5.0,2000—2008年武汉大学遥感信息工程学院摄影测量与遥感专业在职研究生学习，获工学博士学位,本科,3.0,1979—1983年 中南矿冶学院矿山系工程测量专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,2000—2008年 广西壮族自治区测绘局局长、党组书记,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,广西壮族自治区百色市德保县#广西壮族自治区崇左市#陈武,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,2009—2013年广西桂林市委常委、副市长,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2000—2008年广西壮族自治区测绘局局长、党组书记（,1.0,2008—2009年广西桂林市副市长,0.0,0,0.0,0,0.0,1979——1983,中南矿冶学院,矿山系工程测量专业
2014.0,450000,Guangxi,广西壮族自治区,陈武,彭清华,桂林市,450300,450300.0,450300,桂林市,Guilin,0,唐琮沅,Tang Zongyuan,0,,,,,,0.0,,,2014.02—2015.02，广西桂林市委副书记，市人民政府市长、党组书记；2015.02—2016.08，广西钦州市委副书记，市人民政府市长、党组书记,广西省桂林市、广西省钦州市,市长,1969,10,45.0,1995,19.0,广西全州,汉族,0.0,男,1.0,1.0,0.0,0.0,,博士,5.0,2003.09—2006.04，北京交通大学企业管理专业管理学博士,博士,5.0,2003.09—2006.04，北京交通大学企业管理专业管理学博士,本科,3.0,1987.09—1989.07，成都气象学院,1.0,2000.09—2001.01，中国民航管理干部学院中青年管理干部研修班学习,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,广西桂林市全州#广西崇左#陈武,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,2013年6月—2014年1月，广西机场管理集团有限责任公司董事长、党委书记，广西民航机场管理局局长(2011年5月-2013年9月在长江商学院EmBA学习，获工商管理硕士学位),2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2004年2月—2008年12月，广西机场管理集团有限责任公司副总经理；2008年12月—2011年6月，广西机场管理集团有限责任公司总经理；2011年6月—2013年4月，广西机场管理集团有限责任公司总经理；2013年4月—2013年6月，广西机场管理集团有限责任公司董事长；2013年6月—2014年1月，广西机场管理集团有限责任公司董事长,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,1989年7月—1994年3月，民航广西自治区管理局航管中心气象台机务员,1.0,0,0.0,1987——1989,missing,missing
2015.0,450000,Guangxi,广西壮族自治区,陈武,彭清华,桂林市,450300,450300.0,450300,桂林市,Guilin,0,周家斌,Zhou Jia Bin ,0,,,,,,0.0,,,2015.02－2017.11，桂林市委副书记，市人民政府市长、党组书记,广西省桂林市,市长,1963,8,52.0,1992,23.0,山东鄄城,汉族,0.0,男,1.0,1.0,1.0,0.0,,博士,5.0,2005.09－2008.01，中国地质大学工程技术学院地质工程专业工学博士,博士,5.0,2005.09－2008.01，中国地质大学工程技术学院地质工程专业工学博士,本科,3.0,1983.09－1988.08，清华大学建筑系,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,2007.09－2008.07，国务院发展研究中心信息中心合作开发部主任（正处长级），中国建筑学会副秘书长、中国建筑学会室内设计分会副会长兼秘书长,1.0,2007.09－2008.07，国务院发展研究中心信息中心合作开发部主任（正处长级）,1.0,1.0,2008.07－2008.09，广西壮族自治区建设厅副厅长、党组成员,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,2011.09－2015.02，北海市委副书记，市政府市长、党组书记,4.0,1988.08—1992.06，外交部钓鱼台国宾馆管理局建筑师；1993.01－1994.06，外交部钓鱼台国宾馆管理局局长工程助理（副处级）；2007.09－2008.07，国务院发展研究中心信息中心合作开发部主任（正处长级）,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1988.08—1992.06，外交部钓鱼台国宾馆管理局建筑师,0.0,0,0.0,0,0.0,2008.09－2009.12，南宁市政府副市长、党组成员,0.0,0,0.0,1983——1988,清华大学,建筑系
2016.0,450000,Guangxi,广西壮族自治区,陈武,彭清华,桂林市,450300,450300.0,450300,桂林市,Guilin,0,周家斌,Zhou Jia Bin ,0,,,,,,0.0,,,2015.02－2017.11，桂林市委副书记，市人民政府市长、党组书记,广西省桂林市,市长,1963,8,53.0,1992,24.0,山东鄄城,汉族,0.0,男,1.0,1.0,1.0,0.0,,博士,5.0,2005.09－2008.01，中国地质大学工程技术学院地质工程专业工学博士,博士,5.0,2005.09－2008.01，中国地质大学工程技术学院地质工程专业工学博士,本科,3.0,1983.09－1988.08，清华大学建筑系,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,2007.09－2008.07，国务院发展研究中心信息中心合作开发部主任（正处长级），中国建筑学会副秘书长、中国建筑学会室内设计分会副会长兼秘书长,1.0,2007.09－2008.07，国务院发展研究中心信息中心合作开发部主任（正处长级）,1.0,1.0,2008.07－2008.09，广西壮族自治区建设厅副厅长、党组成员,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,2011.09－2015.02，北海市委副书记，市政府市长、党组书记,4.0,1988.08—1992.06，外交部钓鱼台国宾馆管理局建筑师；1993.01－1994.06，外交部钓鱼台国宾馆管理局局长工程助理（副处级）；2007.09－2008.07，国务院发展研究中心信息中心合作开发部主任（正处长级）,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1988.08—1992.06，外交部钓鱼台国宾馆管理局建筑师,0.0,0,0.0,0,0.0,2008.09－2009.12，南宁市政府副市长、党组成员,0.0,0,0.0,1983——1988,清华大学,建筑系
2017.0,450000,Guangxi,广西壮族自治区,陈武,彭清华,桂林市,450300,450300.0,450300,桂林市,Guilin,0,周家斌,Zhou Jia Bin ,0,,,,,,1.0,0.0,1.0,2017.11－2017.12，广西自治区住房和城乡建设厅党组书记；2017.12－，广西自治区住房和城乡建设厅党组书记、厅长,广西省,省厅,1963,8,54.0,1992,25.0,山东鄄城,汉族,0.0,男,1.0,1.0,1.0,0.0,,博士,5.0,2005.09－2008.01，中国地质大学工程技术学院地质工程专业工学博士,博士,5.0,2005.09－2008.01，中国地质大学工程技术学院地质工程专业工学博士,本科,3.0,1983.09－1988.08，清华大学建筑系,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,2007.09－2008.07，国务院发展研究中心信息中心合作开发部主任（正处长级），中国建筑学会副秘书长、中国建筑学会室内设计分会副会长兼秘书长,1.0,2007.09－2008.07，国务院发展研究中心信息中心合作开发部主任（正处长级）,1.0,1.0,2008.07－2008.09，广西壮族自治区建设厅副厅长、党组成员,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3,3,2011.09－2015.02，北海市委副书记，市政府市长、党组书记,4.0,1988.08—1992.06，外交部钓鱼台国宾馆管理局建筑师；1993.01－1994.06，外交部钓鱼台国宾馆管理局局长工程助理（副处级）；2007.09－2008.07，国务院发展研究中心信息中心合作开发部主任（正处长级）,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1988.08—1992.06，外交部钓鱼台国宾馆管理局建筑师,0.0,0,0.0,0,0.0,2008.09－2009.12，南宁市政府副市长、党组成员,0.0,0,0.0,1983——1988,清华大学,建筑系
2018.0,450000,Guangxi,广西壮族自治区,陈武,鹿心社,桂林市,450300,450300.0,450300,桂林市,Guilin,0,秦春成,Qin Chun Cheng,0,https://baike.baidu.com/item/%E7%A7%A6%E6%98%A5%E6%88%90,2017.0,11.0,6666.0,66.0,0.0,,,2018.01——，广西桂林市委副书记，市人民政府党组书记、市长，市编委主任,广西壮族自治区桂林市,市委副书记、市长,1966,5,52.0,1987,31.0,广西壮族自治区贵港市,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,1997.09——2001.06，广西大学研究生班政治经济学专业学习,硕士,4.0,1997.09——2001.06，广西大学研究生班政治经济学专业学习,大专,2.0,1982.09——1985.07，广西贵县师范学校师范专业学习,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2006.09——2008.12，广西梧州市委常委、秘书长,0.0,,0.0,1.0,2015.12——2017.11，广西壮族自治区侨务办公室主任、党组书记,1.0,1.0,1997.07——2002.01，共青团广西贵港市委书记、党组书记,1.0,0.0,0.0,0.0,,0.0,,1.0,秦春成广西壮族自治区贵港市#陈武广西壮族自治区崇左市,1.0,秦春成广西大学硕士#陈武广西大学本科,0.0,,0.0,1.0,秦春成2015.12——2017.11，广西壮族自治区侨务办公室主任、党组书记#陈武2013— 广西壮族自治区党委副书记，自治区政府主席、党组书记,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,2015.12——2017.11，广西壮族自治区侨务办公室主任、党组书记,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2015.12——2017.11，广西壮族自治区侨务办公室主任、党组书记,0.0,0.0,0.0,0.0,1.0,0.0,2006.07——2006.08，广西贵港市政府副秘书长(正处级),0.0,0.0,0.0,1.0,0.0,0.0,2004.05——2004.09，广西贵港市江南投资建设发展有限公司董事会董事长(保留正处级);2004.09——2005.09，广西贵港市江南投资建设发展有限公司董事会董事长(保留正处级)、党组书记;2005.09——2005.10，贵港市江南投资建设发展有限公司董事会董事长(保留正处级),0.0,0.0,0.0,1.0,0,0.0,2015.12——2017.11，广西壮族自治区侨务办公室主任、党组书记,0.0,2011.08——2013.04，广西桂林市委常委、组织部部长,0.0,1990.09——1991.11，共青团广西贵港市（县级）委干部,1.0,0,0.0,1982——1985,广西贵县师范学校,师范专业
