year,provid,province,provchn,prov_governor,prov_secretary,citychn,pref_code,UPref_code,cityid,citychn2,cityname,position,leadername,leadereng,missingtype,link,starty,startm,endy,endm,promotion,promotion_weak,promotion_inprov,newposition,newplace,newtype,birthyear,birthmonth,age,year_joinccp,partyyear,jiguan,ethnic,minority,gender,male,edu_doc,edu_mba,edu_visit,edu_visitdetail,edu_recent,edu_recentcode,edu_recentdetail,edu_high,edu_highcode,edu_highdetail,edu_first,edu_firstcode,edu_firstdetail,zhongqingban,zhongqingban_detail,mishu,mishu_detail,expsec_provcore,expsec_provlowcore,expsec_provnocore,expsec_citycore,expsec_citylowcore,expsec_citynocore,expsec_detail,cenwork,exp_cenwork,strictcenwork,provwork,exp_provwork,strictprovwork,cyl_cityabove,expcyl_cityabove,cyl_city,cyl_prov,cyl_cen,gov_birthtown,gov_birthtown_record,gov_birthcity,gov_birthcity_record,gov_birthprov,gov_birthprov_record,gov_school,gov_school_record,gov_work1,gov_work1_record,gov_strictwork1,gov_work2,gov_work2_record,gov_strictwork2,sec_birthtown,sec_birthtown_record,sec_birthcity,sec_birthcity_record,sec_birthprov,sec_birthprov_record,sec_school,sec_school_record,sec_work1,sec_work1_record,sec_strictwork1,sec_work2,sec_work2_record,sec_strictwork2,tenure,stricttenure,LastWork,LastWorkLoc,CentDtl,CentParty,CentGovern,CentPeri,MiCentDtl,MiCentParty,MiCentGovern,MiCentPeri,MiProvDtl,MiProvPartyCore,MiProvPartyPeri1,MiProvPartyPeri2,MiProvGovernCore,MiProvGovernPeri,MiProvPeri,MiPrefDtl,MiPrefPartyCore,MiPrefPartyPeri1,MiPrefPartyPeri2,MiPrefGovernCore,MiPrefGovernPeri,MiPrefPeri,SOEDtl,SOECM,SOECNoM,SOEProv,SOEPref,Cent1stDtl,Center,TProv1stDtl,ThisProv,TPref1stDtl,Local,OPrefTProv1stDtl,OtherPrefThisProv,OProv1stDtl,OtherProv,edu_years,school_names,major_names
2017.0,370000,Shandong,山东省,龚正,刘家义,临沂市,371300,371300.0,371300,临沂市,Linyi,0,张术平,Zhang Shu Ping ,0,,,,,,1.0,0.0,1.0,2018.04一，烟台市委书记，市委党校校长,山东省烟台市,市委书记,1964,1,53.0,1985,32.0,山东诸城,汉族,0.0,男,1.0,0.0,0.0,1.0,2004.07—2005.01，参加山东省中青年干部赴美国马里兰大学培训班学习,硕士,4.0,1996.09—1998.06，在山东省委党校在职干部研究生班经济学专业学习,硕士,4.0,1996.09—1998.06，在山东省委党校在职干部研究生班经济学专业学习,本科,3.0,1980.09—1984.07，曲阜师范学院中文系汉语言文学专业学习,1.0,2004.07—2005.01，参加山东省中青年干部赴美国马里兰大学培训班学习,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,共青团潍坊市委书记,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3,3,2012.02—2015.02，枣庄市委副书记、市长、市政府党组书记,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,1984.07—1985.06，安丘县安丘镇政府文书,1.0,0,0.0,1980——1984,曲阜师范学院,中文系汉语言文学专业
2018.0,370000,Shandong,山东省,龚正,刘家义,临沂市,371300,371300.0,371300,临沂市,Linyi,0,孟庆斌,Meng Qing Bin,0,https://baike.baidu.com/item/%E5%AD%9F%E5%BA%86%E6%96%8C/72691,2018.0,4.0,6666.0,66.0,0.0,,,2018.06- 临沂市委副书记、市长,山东省临沂市,市委副书记、市长,1968,2,50.0,1986,32.0,山东省济南市章丘区,汉族,0.0,男,1.0,1.0,0.0,0.0,,博士,5.0,在职博士研究生学历,博士,5.0,在职博士研究生学历,本科,3.0,1985.09-1989.07 山东工业大学水利及土建工程系水利水电工程建筑专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,2017.01-2018.03 山东省委台湾工作办公室（省政府台湾事务办公室）主任,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.0,孟庆斌2017.01-2018.03 山东省委台湾工作办公室（省政府台湾事务办公室）主任#刘家义2017.04—，山东省委书记、省人大常委会主任,1.0,1,1,2017.01-2018.03山东省委台湾工作办公室（省政府台湾事务办公室）主任,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2017.01-2018.03山东省委台湾工作办公室（省政府台湾事务办公室）主任,1.0,2018.03临沂市委副书记,0.0,1989.07-1990.07济南市水利勘测设计室职工,1.0,0,0.0,1985——1989,山东工业大学,水利及土建工程系水利水电工程建筑专业
2019.0,370000,Shandong,山东省,龚正,刘家义,临沂市,371300,371300.0,371300,临沂市,Linyi,0,孟庆斌,Meng Qing Bin,0,https://baike.baidu.com/item/%E5%AD%9F%E5%BA%86%E6%96%8C/72691,2018.0,4.0,6666.0,66.0,0.0,,,2018.06- 临沂市委副书记、市长,山东省临沂市,市委副书记、市长,1968,2,51.0,1986,33.0,山东省济南市章丘区,汉族,0.0,男,1.0,1.0,0.0,0.0,,博士,5.0,在职博士研究生学历,博士,5.0,在职博士研究生学历,本科,3.0,1985.09-1989.07 山东工业大学水利及土建工程系水利水电工程建筑专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,2017.01-2018.03 山东省委台湾工作办公室（省政府台湾事务办公室）主任,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.0,孟庆斌2017.01-2018.03 山东省委台湾工作办公室（省政府台湾事务办公室）主任#刘家义2017.04—，山东省委书记、省人大常委会主任,1.0,2,2,2017.01-2018.03山东省委台湾工作办公室（省政府台湾事务办公室）主任,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2017.01-2018.03山东省委台湾工作办公室（省政府台湾事务办公室）主任,1.0,2018.03临沂市委副书记,0.0,1989.07-1990.07济南市水利勘测设计室职工,1.0,0,0.0,1985——1989,山东工业大学,水利及土建工程系水利水电工程建筑专业
1995.0,370000,Shandong,山东省,李春亭,赵志浩,德州市,371400,371400.0,371400,德州市,Dezhou,0,missing,Missing,2,,,,,,0.0,,,missing,missing,missing,9999,99,,9999,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,,,,,,,1,1,m,,m,,,,m,,,,m,,,,,,,m,,,,,,,m,,,,,m,,m,0.0,m,,m,,m,,missing,missing,missing
1996.0,370000,Shandong,山东省,李春亭,赵志浩,德州市,371400,371400.0,371400,德州市,Dezhou,0,黄胜,Huang Sheng ,0,,,,,,0.0,,,1996.03-2001.01 德州市委副书记、市长,山东省德州市,市长,1954,9,42.0,1975,21.0,山东省威海市,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,1994.09-1997.07 中国科技大学业余研究生班经济管理专业学习,硕士,4.0,1994.09-1997.07 中国科技大学业余研究生班经济管理专业学习,,,missing,0.0,,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员,1.0,0.0,0.0,0.0,0.0,0.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员,0.0,,0.0,1.0,1991.06-1993.06 省政府办公厅副主任、党组成员,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,山东省威海市#山东省烟台市栖霞市#黄胜,0.0,,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员#1992年02月——1995年02月，中共山东省委副书记，山东省副省长、省政府党组副书记兼省体改委主任；#李春亭,0.0,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员#1992年02月——1995年02月，中共山东省委副书记，山东省副省长、省政府党组副书记兼省体改委主任；#李春亭,0.0,0.0,,0.0,,1.0,山东省威海市#山东省烟台市黄县#赵志浩,0.0,,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员#１９８９年３月-19９４年１０月省委副书记，省长、省政府党组书记，省人民武装委员会主任，省国防教育委员会主任委员#赵志浩,0.0,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员#１９８９年３月-19９４年１０月省委副书记，省长、省政府党组书记，省人民武装委员会主任，省国防教育委员会主任委员#赵志浩,0.0,1,1,1995.08-1996.03德州市委副书记、代市,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1984.05-1987.07省委办公厅秘书处秘书、副处级秘书；1987.07-1988.06省委办公厅处级秘书；1988.06-1989.04省政府办公厅综合二室副主任(正处级)；1989.04-1991.06省政府办公厅综合一室主任；1991.06-1993.06省政府办公厅副主任、党组成员；1993.06-1995.08省政府副秘书长、办公厅党组成员,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1984.05-1987.07省委办公厅秘书处秘书、副处级秘书,1.0,0,0.0,0,0.0,0,0.0,missing,missing,missing
1997.0,370000,Shandong,山东省,李春亭,吴官正,德州市,371400,371400.0,371400,德州市,Dezhou,0,黄胜,Huang Sheng ,0,,,,,,0.0,,,1996.03-2001.01 德州市委副书记、市长,山东省德州市,市长,1954,9,43.0,1975,22.0,山东省威海市,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,1994.09-1997.07 中国科技大学业余研究生班经济管理专业学习,硕士,4.0,1994.09-1997.07 中国科技大学业余研究生班经济管理专业学习,,,missing,0.0,,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员,1.0,0.0,0.0,0.0,0.0,0.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员,0.0,,0.0,1.0,1991.06-1993.06 省政府办公厅副主任、党组成员,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,山东省威海市#山东省烟台市栖霞市#黄胜,0.0,,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员#1992年02月——1995年02月，中共山东省委副书记，山东省副省长、省政府党组副书记兼省体改委主任；#李春亭,0.0,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员#1992年02月——1995年02月，中共山东省委副书记，山东省副省长、省政府党组副书记兼省体改委主任；#李春亭,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,1995.08-1996.03德州市委副书记、代市,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1984.05-1987.07省委办公厅秘书处秘书、副处级秘书；1987.07-1988.06省委办公厅处级秘书；1988.06-1989.04省政府办公厅综合二室副主任(正处级)；1989.04-1991.06省政府办公厅综合一室主任；1991.06-1993.06省政府办公厅副主任、党组成员；1993.06-1995.08省政府副秘书长、办公厅党组成员,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1984.05-1987.07省委办公厅秘书处秘书、副处级秘书,1.0,0,0.0,0,0.0,0,0.0,missing,missing,missing
1998.0,370000,Shandong,山东省,李春亭,吴官正,德州市,371400,371400.0,371400,德州市,Dezhou,0,黄胜,Huang Sheng ,0,,,,,,0.0,,,1996.03-2001.01 德州市委副书记、市长,山东省德州市,市长,1954,9,44.0,1975,23.0,山东省威海市,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,1994.09-1997.07 中国科技大学业余研究生班经济管理专业学习,硕士,4.0,1994.09-1997.07 中国科技大学业余研究生班经济管理专业学习,,,missing,0.0,,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员,1.0,0.0,0.0,0.0,0.0,0.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员,0.0,,0.0,1.0,1991.06-1993.06 省政府办公厅副主任、党组成员,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,山东省威海市#山东省烟台市栖霞市#黄胜,0.0,,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员#1992年02月——1995年02月，中共山东省委副书记，山东省副省长、省政府党组副书记兼省体改委主任；#李春亭,0.0,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员#1992年02月——1995年02月，中共山东省委副书记，山东省副省长、省政府党组副书记兼省体改委主任；#李春亭,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3,3,1995.08-1996.03德州市委副书记、代市,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1984.05-1987.07省委办公厅秘书处秘书、副处级秘书；1987.07-1988.06省委办公厅处级秘书；1988.06-1989.04省政府办公厅综合二室副主任(正处级)；1989.04-1991.06省政府办公厅综合一室主任；1991.06-1993.06省政府办公厅副主任、党组成员；1993.06-1995.08省政府副秘书长、办公厅党组成员,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1984.05-1987.07省委办公厅秘书处秘书、副处级秘书,1.0,0,0.0,0,0.0,0,0.0,missing,missing,missing
1999.0,370000,Shandong,山东省,李春亭,吴官正,德州市,371400,371400.0,371400,德州市,Dezhou,0,黄胜,Huang Sheng ,0,,,,,,0.0,,,1996.03-2001.01 德州市委副书记、市长,山东省德州市,市长,1954,9,45.0,1975,24.0,山东省威海市,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,1994.09-1997.07 中国科技大学业余研究生班经济管理专业学习,硕士,4.0,1994.09-1997.07 中国科技大学业余研究生班经济管理专业学习,,,missing,0.0,,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员,1.0,0.0,0.0,0.0,0.0,0.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员,0.0,,0.0,1.0,1991.06-1993.06 省政府办公厅副主任、党组成员,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,山东省威海市#山东省烟台市栖霞市#黄胜,0.0,,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员#1992年02月——1995年02月，中共山东省委副书记，山东省副省长、省政府党组副书记兼省体改委主任；#李春亭,0.0,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员#1992年02月——1995年02月，中共山东省委副书记，山东省副省长、省政府党组副书记兼省体改委主任；#李春亭,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,4,4,1995.08-1996.03德州市委副书记、代市,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1984.05-1987.07省委办公厅秘书处秘书、副处级秘书；1987.07-1988.06省委办公厅处级秘书；1988.06-1989.04省政府办公厅综合二室副主任(正处级)；1989.04-1991.06省政府办公厅综合一室主任；1991.06-1993.06省政府办公厅副主任、党组成员；1993.06-1995.08省政府副秘书长、办公厅党组成员,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1984.05-1987.07省委办公厅秘书处秘书、副处级秘书,1.0,0,0.0,0,0.0,0,0.0,missing,missing,missing
2000.0,370000,Shandong,山东省,李春亭,吴官正,德州市,371400,371400.0,371400,德州市,Dezhou,0,黄胜,Huang Sheng ,0,,,,,,1.0,0.0,1.0,2001.01-2007.03 德州市委书记、市委党校校长、德州军分区党委第一书记，山东陆军预备役保障旅第一政委。,山东省德州市,市委书记,1954,9,46.0,1975,25.0,山东省威海市,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,1994.09-1997.07 中国科技大学业余研究生班经济管理专业学习,硕士,4.0,1994.09-1997.07 中国科技大学业余研究生班经济管理专业学习,,,missing,1.0,1998.09-1999.07 中央党校中青年干部培训班脱产学习,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员,1.0,0.0,0.0,0.0,0.0,0.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员,0.0,,0.0,1.0,1991.06-1993.06 省政府办公厅副主任、党组成员,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,山东省威海市#山东省烟台市栖霞市#黄胜,0.0,,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员#1992年02月——1995年02月，中共山东省委副书记，山东省副省长、省政府党组副书记兼省体改委主任；#李春亭,0.0,1.0,1993.06-1995.08 省政府副秘书长、办公厅党组成员#1992年02月——1995年02月，中共山东省委副书记，山东省副省长、省政府党组副书记兼省体改委主任；#李春亭,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,5,5,1995.08-1996.03德州市委副书记、代市,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1984.05-1987.07省委办公厅秘书处秘书、副处级秘书；1987.07-1988.06省委办公厅处级秘书；1988.06-1989.04省政府办公厅综合二室副主任(正处级)；1989.04-1991.06省政府办公厅综合一室主任；1991.06-1993.06省政府办公厅副主任、党组成员；1993.06-1995.08省政府副秘书长、办公厅党组成员,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1984.05-1987.07省委办公厅秘书处秘书、副处级秘书,1.0,0,0.0,0,0.0,0,0.0,missing,missing,missing
2001.0,370000,Shandong,山东省,李春亭,吴官正,德州市,371400,371400.0,371400,德州市,Dezhou,0,孙永春,Sun Yong Chun ,0,,,,,,0.0,,,2001年2月至2006年2月，任山东省德州市委副书记、市长,山东省德州市,市长,1957,5,44.0,1976,25.0,山东寿光,汉族,0.0,男,1.0,0.0,1.0,0.0,,硕士,4.0,2004年3月至2006年1月，中央党校在职研究生班法学理论专业学习,硕士,4.0,2004年3月至2006年1月，中央党校在职研究生班法学理论专业学习,,,missing,1.0,2003年3月至2004年1月，中央党校一年制中青班学习,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1992年10月至1997年12月，任共青团山东省委副书记,0.0,1.0,0.0,0.0,,0.0,,1.0,山东省潍坊市寿光市#山东省烟台市栖霞市#李春亭,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,1997年12月至2001年1月，任山东省德州市委副书记,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1980年7月至1984年8月，先后任共青团山东省委组织部干事、科级干事,0.0,1997年12月至2001年1月，任山东省德州市委副书记,1.0,2006年2月至2006年5月，任山东省烟台市委副书记、副市长、代市长,0.0,2011年4月至2017年1月，任贵州省委常委、组织部部长，省委党校校长(兼),0.0,missing,missing,missing
